Brand,Model,Launch Year,Segment,Fuel Type,Fuel_Type_Group,Variants,Minimum_Price (Lakhs),Maximum_Price (Lakhs),Average_price(Lakhs),Price_INR,Price_Category,Is EV?,Performance,,Notable Features
BYD,E6,2015,Hatchback,Petrol,Petrol,1,3.5,8.5,6.0,600000,Entry Level,No,22.5 kmpl,22.5,"ESC, Hill Hold, TPMS, Power Windows, AC, Ventilated Seats, Sunroof, Touchscreen, Wireless Charging"
Citroen,C5 Aircross,2016,SUV,Petrol,Petrol,18,10,30,20.0,2000000,Upper Mid,No,24.6 kmpl,24.6,"ESC, ABS, Ventilated Seats, Cruise Control, Touchscreen, HUD"
Mahindra,Bolero,2023,Electric SUV,Petrol,Petrol,19,12,25,18.5,1850000,Upper Mid,No,24.1 kmpl,24.1,"Hill Hold, EBD, Airbags, ABS, Cruise Control, AC, Ventilated Seats, Wireless Charging"
Force,Gurkha,2022,Compact SUV,Diesel,Diesel,4,7,18,12.5,1250000,Mid Range,No,18.4 kmpl,18.4,"Hill Hold, ADAS, Touchscreen, Cruise Control, Sunroof, Leather Seats, Voice Control, Wireless Charging, Android Auto"
Lexus,NX,2018,Hatchback,Petrol,Petrol,10,3.5,8.5,6.0,600000,Entry Level,No,24.2 kmpl,24.2,"ADAS, ESC, Cruise Control, AC, Ventilated Seats, Power Windows, Touchscreen, Connected Car"
Citroen,C5 Aircross,2016,SUV,Diesel,Diesel,3,10,30,20.0,2000000,Upper Mid,No,20.9 kmpl,20.9,"TPMS, ADAS, EBD, Cruise Control, Ventilated Seats, AC, Sunroof, Touchscreen, HUD, Wireless Charging, Android Auto"
Toyota,Innova,2021,Sedan,Electric,EV,11,7.2,19.5,13.4,1335000,Mid Range,Yes,216 km range,216,"EBD, Hill Hold, ADAS, Cruise Control, Touchscreen, Ventilated Seats, Sunroof, AC, Voice Control, Apple CarPlay"
Maruti Suzuki,Brezza,2023,Electric Hatchback,Petrol,Petrol,3,6,12,9.0,900000,Mid Range,No,22.6 kmpl,22.6,"ESC, EBD, Power Windows, Touchscreen, Leather Seats, Sunroof, Cruise Control, Connected Car, Wireless Charging"
Honda,Elevate,2015,Hatchback,Diesel,Diesel,1,3.5,8.5,6.0,600000,Entry Level,No,19.2 kmpl,19.2,"Airbags, ESC, Hill Hold, ABS, Leather Seats, Sunroof, Touchscreen, HUD"
Mahindra,XUV 700,2023,Hatchback,Petrol,Petrol,7,3.5,8.5,6.0,600000,Entry Level,No,19.8 kmpl,19.8,"TPMS, ADAS, EBD, Airbags, Power Windows, Leather Seats, Ventilated Seats, Sunroof, Touchscreen, Apple CarPlay, Wireless Charging"
Honda,Elevate,2018,Compact SUV,Petrol,Petrol,5,7,18,12.5,1250000,Mid Range,No,15.6 kmpl,15.6,"ABS, EBD, Leather Seats, Sunroof, Power Windows, Wireless Charging, HUD, Apple CarPlay"
Mercedes,GLA,2017,Electric Hatchback,Petrol/Diesel,Hybrid,3,6,12,9.0,900000,Mid Range,No,17.4 kmpl,17.4,"Airbags, Hill Hold, AC, Cruise Control, Power Windows, Ventilated Seats, Apple CarPlay, Wireless Charging, HUD"
Mercedes,GLA,2023,Compact SUV,Petrol/CNG,Hybrid,25,7,18,12.5,1250000,Mid Range,No,23.9 kmpl,23.9,"Hill Hold, ESC, TPMS, 360 Camera, Touchscreen, Cruise Control, AC, Power Windows, Leather Seats, Voice Control, Connected Car"
Nissan,Kicks,2016,Hatchback,Petrol/CNG,Hybrid,18,3.5,8.5,6.0,600000,Entry Level,No,23.5 kmpl,23.5,"Hill Hold, 360 Camera, Cruise Control, Ventilated Seats, Power Windows, AC, Leather Seats, Wireless Charging"
BYD,E6,2022,Sedan,Petrol,Petrol,18,6,15,10.5,1050000,Mid Range,No,22.0 kmpl,22,"ESC, ABS, EBD, Leather Seats, Touchscreen, Power Windows, AC, Apple CarPlay"
Skoda,Slavia,2018,Sedan,Petrol,Petrol,5,6,15,10.5,1050000,Mid Range,No,17.8 kmpl,17.8,"Hill Hold, ADAS, EBD, AC, Ventilated Seats, Power Windows, Cruise Control, Android Auto"
Tata,Altroz,2020,Electric Hatchback,Electric,EV,16,7.2,15.6,11.4,1140000,Mid Range,Yes,280 km range,280,"Hill Hold, Airbags, 360 Camera, Power Windows, Leather Seats, AC, Sunroof, Ventilated Seats, Android Auto"
Force,Gurkha,2017,MPV,Petrol,Petrol,2,8,20,14.0,1400000,Mid Range,No,20.1 kmpl,20.1,"ADAS, EBD, TPMS, 360 Camera, Sunroof, Ventilated Seats, Leather Seats, HUD, Apple CarPlay"
Renault,Kiger,2015,SUV,Petrol,Petrol,15,10,30,20.0,2000000,Upper Mid,No,18.0 kmpl,18,"TPMS, Hill Hold, AC, Ventilated Seats, Power Windows, Cruise Control, Leather Seats, Apple CarPlay, Voice Control"
BYD,Atto 3,2016,SUV,Petrol,Petrol,19,10,30,20.0,2000000,Upper Mid,No,16.0 kmpl,16,"Airbags, ABS, EBD, 360 Camera, Sunroof, Power Windows, AC, Voice Control, Wireless Charging"
Tata,Nexon,2015,Hatchback,Petrol,Petrol,18,3.5,8.5,6.0,600000,Entry Level,No,19.7 kmpl,19.7,"360 Camera, ESC, Sunroof, Touchscreen, Power Windows, Voice Control, Android Auto, Wireless Charging"
Tata,Safari,2016,Hatchback,Petrol,Petrol,19,3.5,8.5,6.0,600000,Entry Level,No,19.8 kmpl,19.8,"EBD, 360 Camera, Power Windows, Leather Seats, Touchscreen, Android Auto, Connected Car, Apple CarPlay"
Renault,Triber,2020,Compact SUV,Petrol,Petrol,6,7,18,12.5,1250000,Mid Range,No,21.8 kmpl,21.8,"Hill Hold, Airbags, TPMS, AC, Power Windows, Ventilated Seats, Voice Control"
Skoda,Superb,2020,Electric SUV,Petrol/Diesel,Hybrid,4,12,25,18.5,1850000,Upper Mid,No,17.2 kmpl,17.2,"ABS, TPMS, 360 Camera, Leather Seats, Sunroof, Ventilated Seats, Apple CarPlay"
Renault,Kwid,2020,SUV,Petrol,Petrol,14,10,30,20.0,2000000,Upper Mid,No,20.0 kmpl,20,"Hill Hold, TPMS, Airbags, ESC, Ventilated Seats, Cruise Control, Power Windows, Touchscreen, Android Auto"
Volkswagen,Virtus,2018,Hatchback,Petrol,Petrol,17,3.5,8.5,6.0,600000,Entry Level,No,23.3 kmpl,23.3,"Airbags, ESC, ABS, Touchscreen, AC, Sunroof, Leather Seats, Wireless Charging"
Nissan,Magnite,2017,SUV,Petrol,Petrol,14,10,30,20.0,2000000,Upper Mid,No,19.3 kmpl,19.3,"EBD, Hill Hold, Airbags, TPMS, AC, Leather Seats, Touchscreen, Cruise Control, Android Auto"
MG,Gloster,2015,Electric Hatchback,Diesel,Diesel,13,6,12,9.0,900000,Mid Range,No,19.4 kmpl,19.4,"Airbags, ADAS, TPMS, Ventilated Seats, Touchscreen, Cruise Control, Leather Seats, AC, Wireless Charging"
MG,ZS EV,2020,Sedan,Petrol,Petrol,5,6,15,10.5,1050000,Mid Range,No,16.9 kmpl,16.9,"Airbags, 360 Camera, ABS, Cruise Control, Power Windows, AC, Leather Seats, Touchscreen, Connected Car"
MG,Comet EV,2016,Compact SUV,Diesel,Diesel,5,7,18,12.5,1250000,Mid Range,No,22.8 kmpl,22.8,"TPMS, EBD, Hill Hold, Power Windows, Leather Seats, AC, Ventilated Seats, Sunroof, Apple CarPlay, Voice Control, Wireless Charging"
Maruti Suzuki,Fronx,2015,Compact SUV,Diesel,Diesel,14,7,18,12.5,1250000,Mid Range,No,25.5 kmpl,25.5,"EBD, ESC, Airbags, Sunroof, Power Windows, Touchscreen, Voice Control, Wireless Charging, HUD"
Hyundai,Venue,2018,Hatchback,Electric,EV,21,4.2,11.05,7.6,762500,Entry Level,Yes,438 km range,438,"EBD, Hill Hold, ABS, Ventilated Seats, Leather Seats, Sunroof, Cruise Control, Connected Car, HUD"
Nissan,Kicks,2018,Compact SUV,Electric,EV,16,8.4,23.4,15.9,1590000,Upper Mid,Yes,363 km range,363,"EBD, ABS, AC, Touchscreen, Cruise Control, HUD, Apple CarPlay, Voice Control"
Nissan,Kicks,2019,Sedan,Diesel,Diesel,6,6,15,10.5,1050000,Mid Range,No,21.2 kmpl,21.2,"TPMS, EBD, ADAS, AC, Power Windows, Cruise Control, HUD"
BMW,2 Series,2019,Hatchback,Diesel,Diesel,24,3.5,8.5,6.0,600000,Entry Level,No,19.3 kmpl,19.3,"ADAS, ESC, Ventilated Seats, Cruise Control, Leather Seats, AC, Voice Control, HUD"
MG,ZS EV,2023,Hatchback,Petrol,Petrol,14,3.5,8.5,6.0,600000,Entry Level,No,23.8 kmpl,23.8,"ESC, 360 Camera, AC, Ventilated Seats, Cruise Control, Power Windows, Touchscreen, Apple CarPlay, Wireless Charging"
Toyota,Camry,2017,SUV,Electric,EV,17,12,39,25.5,2550000,Luxury,Yes,212 km range,212,"Airbags, Hill Hold, TPMS, EBD, Touchscreen, AC, Ventilated Seats, Leather Seats, Power Windows, Android Auto"
Honda,WR-V,2020,Hatchback,Petrol/CNG,Hybrid,6,3.5,8.5,6.0,600000,Entry Level,No,20.8 kmpl,20.8,"360 Camera, EBD, ADAS, TPMS, Sunroof, Power Windows, Leather Seats, Ventilated Seats, AC, Android Auto"
Volkswagen,Virtus,2022,SUV,Electric,EV,18,12,39,25.5,2550000,Luxury,Yes,292 km range,292,"ABS, Hill Hold, ESC, TPMS, Touchscreen, Leather Seats, Sunroof, Android Auto, Voice Control, Apple CarPlay"
BYD,Atto 3,2021,Hatchback,Petrol,Petrol,7,3.5,8.5,6.0,600000,Entry Level,No,15.8 kmpl,15.8,"ESC, TPMS, ADAS, Touchscreen, Sunroof, Ventilated Seats, Apple CarPlay"
Hyundai,Exter,2022,Compact SUV,Petrol,Petrol,16,7,18,12.5,1250000,Mid Range,No,15.3 kmpl,15.3,"ESC, Airbags, EBD, ADAS, Cruise Control, Sunroof, Ventilated Seats, Leather Seats, HUD, Wireless Charging"
Lexus,ES,2019,Compact SUV,Petrol,Petrol,23,7,18,12.5,1250000,Mid Range,No,21.4 kmpl,21.4,"ABS, 360 Camera, EBD, AC, Sunroof, Ventilated Seats, Leather Seats, Connected Car, Voice Control, Android Auto"
Mahindra,XUV 700,2019,Electric SUV,Diesel,Diesel,21,12,25,18.5,1850000,Upper Mid,No,19.4 kmpl,19.4,"TPMS, Hill Hold, ESC, 360 Camera, Touchscreen, Leather Seats, Cruise Control, Ventilated Seats, Power Windows, Apple CarPlay, HUD, Android Auto"
Hyundai,Venue,2023,Compact SUV,Petrol,Petrol,8,7,18,12.5,1250000,Mid Range,No,24.9 kmpl,24.9,"ESC, ABS, TPMS, 360 Camera, AC, Ventilated Seats, Touchscreen, Power Windows, Sunroof, Voice Control, Apple CarPlay"
Volkswagen,Taigun,2018,Compact SUV,Petrol,Petrol,13,7,18,12.5,1250000,Mid Range,No,19.8 kmpl,19.8,"ESC, Airbags, Leather Seats, Power Windows, Cruise Control, AC, Sunroof, HUD, Android Auto"
Tata,Tigor,2019,Electric Hatchback,Petrol/Diesel,Hybrid,9,6,12,9.0,900000,Mid Range,No,20.2 kmpl,20.2,"ADAS, ESC, Airbags, Ventilated Seats, Cruise Control, Power Windows, Leather Seats, Voice Control"
Tata,Tiago,2015,Sedan,Petrol,Petrol,10,6,15,10.5,1050000,Mid Range,No,18.9 kmpl,18.9,"ABS, ADAS, 360 Camera, Hill Hold, Cruise Control, Leather Seats, Sunroof, AC, Ventilated Seats, HUD"
Honda,City,2019,Hatchback,Electric,EV,2,4.2,11.05,7.6,762500,Entry Level,Yes,340 km range,340,"ABS, EBD, 360 Camera, ADAS, Power Windows, Cruise Control, AC, Ventilated Seats, Touchscreen, Connected Car, Android Auto"
Mahindra,Thar,2016,SUV,Electric,EV,21,12,39,25.5,2550000,Luxury,Yes,343 km range,343,"Hill Hold, ABS, 360 Camera, EBD, Leather Seats, Touchscreen, Ventilated Seats, Android Auto, Apple CarPlay"
Audi,A4,2022,Compact SUV,Petrol,Petrol,4,7,18,12.5,1250000,Mid Range,No,21.7 kmpl,21.7,"360 Camera, EBD, Hill Hold, ESC, AC, Ventilated Seats, Touchscreen, Leather Seats, Cruise Control, Wireless Charging"
Toyota,Hilux,2017,Luxury,Diesel,Diesel,19,30,100,65.0,6500000,Luxury,No,26.9 kmpl,26.9,"ESC, ADAS, Airbags, Sunroof, Ventilated Seats, Cruise Control, Apple CarPlay, Android Auto"
Lexus,RX,2017,Electric Hatchback,Petrol,Petrol,17,6,12,9.0,900000,Mid Range,No,22.7 kmpl,22.7,"EBD, ADAS, TPMS, ABS, Ventilated Seats, Power Windows, Touchscreen, Cruise Control, Voice Control"
Hyundai,i20,2023,Hatchback,Diesel,Diesel,9,3.5,8.5,6.0,600000,Entry Level,No,24.8 kmpl,24.8,"Hill Hold, EBD, ADAS, Power Windows, Sunroof, Cruise Control, Ventilated Seats, Apple CarPlay, Android Auto, Wireless Charging"
Volkswagen,Taigun,2021,SUV,Diesel,Diesel,25,10,30,20.0,2000000,Upper Mid,No,20.9 kmpl,20.9,"ESC, ADAS, Airbags, EBD, AC, Touchscreen, Leather Seats, HUD, Connected Car"
Audi,Q5,2023,Hatchback,Diesel,Diesel,21,3.5,8.5,6.0,600000,Entry Level,No,21.1 kmpl,21.1,"TPMS, Hill Hold, ABS, Cruise Control, Ventilated Seats, AC, Android Auto"
Nissan,Kicks,2019,SUV,Petrol/CNG,Hybrid,18,10,30,20.0,2000000,Upper Mid,No,23.6 kmpl,23.6,"ABS, Hill Hold, TPMS, ESC, Power Windows, Sunroof, Leather Seats, Apple CarPlay"
Force,Gurkha,2023,Compact SUV,Electric,EV,1,8.4,23.4,15.9,1590000,Upper Mid,Yes,374 km range,374,"ADAS, Hill Hold, Leather Seats, Sunroof, AC, Ventilated Seats, HUD, Android Auto, Wireless Charging"
Renault,Kiger,2019,Hatchback,Petrol,Petrol,16,3.5,8.5,6.0,600000,Entry Level,No,18.4 kmpl,18.4,"TPMS, Hill Hold, 360 Camera, Cruise Control, Ventilated Seats, Sunroof, AC, Voice Control"
Tata,Altroz,2021,Compact SUV,Petrol,Petrol,8,7,18,12.5,1250000,Mid Range,No,20.8 kmpl,20.8,"ESC, ADAS, TPMS, 360 Camera, Cruise Control, Ventilated Seats, AC, Connected Car"
Lexus,ES,2022,SUV,Petrol,Petrol,17,10,30,20.0,2000000,Upper Mid,No,15.7 kmpl,15.7,"ABS, TPMS, Hill Hold, ADAS, Ventilated Seats, Touchscreen, Power Windows, Cruise Control, Sunroof, Apple CarPlay, Connected Car, Voice Control"
Maruti Suzuki,Ertiga,2021,Electric SUV,Electric,EV,12,14.4,32.5,23.5,2345000,Upper Mid,Yes,395 km range,395,"EBD, 360 Camera, Hill Hold, ABS, Power Windows, Ventilated Seats, Sunroof, AC, HUD"
Maruti Suzuki,Brezza,2019,Hatchback,Diesel,Diesel,20,3.5,8.5,6.0,600000,Entry Level,No,26.8 kmpl,26.8,"Hill Hold, ESC, ADAS, EBD, Leather Seats, Power Windows, AC, Apple CarPlay, HUD, Connected Car"
Mercedes,C-Class,2020,Compact SUV,Diesel,Diesel,18,7,18,12.5,1250000,Mid Range,No,18.9 kmpl,18.9,"TPMS, 360 Camera, Touchscreen, Sunroof, Ventilated Seats, Power Windows, Connected Car, Apple CarPlay"
Honda,Elevate,2023,Compact SUV,Petrol,Petrol,15,7,18,12.5,1250000,Mid Range,No,15.9 kmpl,15.9,"TPMS, Airbags, ESC, ABS, Leather Seats, Ventilated Seats, AC, Power Windows, Connected Car"
Citroen,C3,2019,Hatchback,Petrol/CNG,Hybrid,19,3.5,8.5,6.0,600000,Entry Level,No,25.6 kmpl,25.6,"Hill Hold, Airbags, Cruise Control, Power Windows, Ventilated Seats, Leather Seats, HUD, Connected Car, Android Auto"
MG,Comet EV,2020,SUV,Petrol/CNG,Hybrid,11,10,30,20.0,2000000,Upper Mid,No,24.8 kmpl,24.8,"ADAS, EBD, Hill Hold, ESC, Power Windows, Leather Seats, Sunroof, Wireless Charging"
Mercedes,C-Class,2020,Sedan,Diesel,Diesel,24,6,15,10.5,1050000,Mid Range,No,19.0 kmpl,19,"EBD, 360 Camera, Hill Hold, Ventilated Seats, AC, Power Windows, Apple CarPlay"
BMW,2 Series,2017,Luxury,Petrol,Petrol,15,30,100,65.0,6500000,Luxury,No,19.4 kmpl,19.4,"TPMS, Airbags, Hill Hold, Power Windows, Cruise Control, AC, Touchscreen, Ventilated Seats, Apple CarPlay"
Renault,Triber,2023,Sedan,Petrol,Petrol,13,6,15,10.5,1050000,Mid Range,No,16.1 kmpl,16.1,"Airbags, ADAS, Leather Seats, Ventilated Seats, Power Windows, Wireless Charging"
Maruti Suzuki,Baleno,2018,MPV,Diesel,Diesel,3,8,20,14.0,1400000,Mid Range,No,23.8 kmpl,23.8,"Airbags, EBD, AC, Sunroof, Power Windows, Android Auto, Apple CarPlay, Voice Control"
Nissan,Kicks,2015,SUV,Diesel,Diesel,16,10,30,20.0,2000000,Upper Mid,No,18.2 kmpl,18.2,"ADAS, EBD, Hill Hold, TPMS, Ventilated Seats, Power Windows, Touchscreen, Cruise Control, AC, Android Auto, Wireless Charging, Apple CarPlay"
Kia,Seltos,2022,SUV,Petrol,Petrol,16,10,30,20.0,2000000,Upper Mid,No,16.8 kmpl,16.8,"ABS, Airbags, AC, Cruise Control, Sunroof, Ventilated Seats, Power Windows, Connected Car"
BMW,X1,2018,SUV,Petrol,Petrol,10,10,30,20.0,2000000,Upper Mid,No,21.2 kmpl,21.2,"Hill Hold, ESC, Airbags, TPMS, Power Windows, Ventilated Seats, Cruise Control, AC, Sunroof, Wireless Charging, Voice Control"
Jeep,Meridian,2023,Hatchback,Petrol/CNG,Hybrid,9,3.5,8.5,6.0,600000,Entry Level,No,27.2 kmpl,27.2,"Hill Hold, ADAS, 360 Camera, EBD, Cruise Control, Ventilated Seats, Power Windows, Leather Seats, Touchscreen, Connected Car, Android Auto, Voice Control"
BMW,2 Series,2016,Electric Hatchback,Diesel,Diesel,9,6,12,9.0,900000,Mid Range,No,22.5 kmpl,22.5,"TPMS, EBD, ESC, Sunroof, AC, Ventilated Seats, Cruise Control, Touchscreen, Android Auto, Connected Car, Voice Control"
Renault,Kiger,2022,Compact SUV,Petrol,Petrol,24,7,18,12.5,1250000,Mid Range,No,23.2 kmpl,23.2,"Hill Hold, ADAS, ABS, Cruise Control, Sunroof, Ventilated Seats, HUD"
Skoda,Slavia,2016,Hatchback,Petrol,Petrol,9,3.5,8.5,6.0,600000,Entry Level,No,18.9 kmpl,18.9,"EBD, 360 Camera, Touchscreen, Leather Seats, Sunroof, AC, Ventilated Seats, HUD, Apple CarPlay"
Toyota,Hilux,2021,Hatchback,Petrol,Petrol,25,3.5,8.5,6.0,600000,Entry Level,No,17.6 kmpl,17.6,"360 Camera, TPMS, ESC, Power Windows, Leather Seats, Touchscreen, Sunroof, Wireless Charging, Connected Car, HUD"
Tata,Harrier,2017,Hatchback,Petrol,Petrol,18,3.5,8.5,6.0,600000,Entry Level,No,16.4 kmpl,16.4,"Airbags, ABS, ESC, Hill Hold, Touchscreen, Ventilated Seats, Cruise Control, Leather Seats, Wireless Charging, Voice Control, HUD"
Mahindra,Thar,2023,Compact SUV,Petrol,Petrol,6,7,18,12.5,1250000,Mid Range,No,17.1 kmpl,17.1,"360 Camera, ESC, EBD, ADAS, Leather Seats, AC, Touchscreen, Sunroof, Wireless Charging"
Force,Gurkha,2023,MPV,Electric,EV,25,9.6,26,17.8,1780000,Upper Mid,Yes,359 km range,359,"ADAS, ESC, 360 Camera, TPMS, Touchscreen, Ventilated Seats, Leather Seats, Cruise Control, Voice Control, Android Auto"
Jeep,Compass,2018,Hatchback,Petrol,Petrol,14,3.5,8.5,6.0,600000,Entry Level,No,20.8 kmpl,20.8,"ADAS, ESC, Sunroof, Leather Seats, AC, Android Auto, Voice Control, Connected Car"
Kia,Sonet,2017,Electric SUV,Electric,EV,15,14.4,32.5,23.5,2345000,Upper Mid,Yes,446 km range,446,"ESC, ABS, 360 Camera, TPMS, AC, Leather Seats, Sunroof, Ventilated Seats, Wireless Charging, Apple CarPlay, Connected Car"
Nissan,Magnite,2022,Sedan,Electric,EV,2,7.2,19.5,13.4,1335000,Mid Range,Yes,455 km range,455,"ESC, TPMS, ABS, Ventilated Seats, Touchscreen, Leather Seats, Cruise Control, Sunroof, Wireless Charging"
Maruti Suzuki,Dzire,2017,Compact SUV,Petrol,Petrol,12,7,18,12.5,1250000,Mid Range,No,23.1 kmpl,23.1,"TPMS, ADAS, ABS, EBD, Sunroof, Cruise Control, Touchscreen, Leather Seats, Ventilated Seats, HUD, Voice Control, Wireless Charging"
Honda,City,2015,Compact SUV,Petrol,Petrol,6,7,18,12.5,1250000,Mid Range,No,21.3 kmpl,21.3,"ABS, ESC, 360 Camera, Hill Hold, Leather Seats, Touchscreen, Cruise Control, Wireless Charging, HUD, Android Auto"
BMW,3 Series,2019,Hatchback,Petrol/CNG,Hybrid,11,3.5,8.5,6.0,600000,Entry Level,No,20.6 kmpl,20.6,"360 Camera, EBD, Cruise Control, Touchscreen, Leather Seats, AC, Connected Car, Wireless Charging"
Skoda,Kushaq,2017,Hatchback,Electric,EV,3,4.2,11.05,7.6,762500,Entry Level,Yes,364 km range,364,"ADAS, EBD, 360 Camera, ESC, Ventilated Seats, Power Windows, Sunroof, Touchscreen, AC, Voice Control, Android Auto, Apple CarPlay"
Mercedes,C-Class,2018,Sedan,Petrol/CNG,Hybrid,10,6,15,10.5,1050000,Mid Range,No,25.6 kmpl,25.6,"ADAS, EBD, Ventilated Seats, Leather Seats, Cruise Control, AC, Sunroof, Connected Car, Apple CarPlay"
BYD,Atto 3,2020,Hatchback,Petrol,Petrol,23,3.5,8.5,6.0,600000,Entry Level,No,22.8 kmpl,22.8,"Airbags, ESC, Hill Hold, Sunroof, Ventilated Seats, Power Windows, Touchscreen, HUD, Apple CarPlay"
Hyundai,i20,2020,SUV,Petrol,Petrol,17,10,30,20.0,2000000,Upper Mid,No,17.3 kmpl,17.3,"ABS, ADAS, 360 Camera, AC, Cruise Control, Ventilated Seats, Touchscreen, Leather Seats, Voice Control, Apple CarPlay"
Nissan,Kicks,2021,Hatchback,Petrol,Petrol,4,3.5,8.5,6.0,600000,Entry Level,No,16.0 kmpl,16,"Hill Hold, EBD, Ventilated Seats, Sunroof, Cruise Control, Wireless Charging"
Toyota,Innova,2019,SUV,Diesel,Diesel,3,10,30,20.0,2000000,Upper Mid,No,25.7 kmpl,25.7,"Hill Hold, ADAS, AC, Sunroof, Power Windows, Ventilated Seats, Leather Seats, Connected Car, Apple CarPlay, Voice Control"
Lexus,ES,2023,Sedan,Diesel,Diesel,7,6,15,10.5,1050000,Mid Range,No,25.3 kmpl,25.3,"ADAS, ABS, Leather Seats, AC, Touchscreen, Power Windows, Ventilated Seats, HUD, Connected Car, Voice Control"
Volkswagen,Polo,2015,Hatchback,Petrol/CNG,Hybrid,16,3.5,8.5,6.0,600000,Entry Level,No,24.7 kmpl,24.7,"ABS, ESC, EBD, Power Windows, Cruise Control, Ventilated Seats, AC, Touchscreen, Android Auto"
Skoda,Superb,2017,Sedan,Petrol,Petrol,23,6,15,10.5,1050000,Mid Range,No,23.3 kmpl,23.3,"ADAS, ESC, Touchscreen, Leather Seats, Cruise Control, AC, Voice Control"
Nissan,Kicks,2021,Sedan,Petrol,Petrol,4,6,15,10.5,1050000,Mid Range,No,22.8 kmpl,22.8,"Airbags, 360 Camera, EBD, Hill Hold, AC, Ventilated Seats, Cruise Control, Power Windows, Sunroof, Connected Car"
Toyota,Urban Cruiser,2017,Electric SUV,Diesel,Diesel,25,12,25,18.5,1850000,Upper Mid,No,22.6 kmpl,22.6,"EBD, Hill Hold, Touchscreen, Leather Seats, Sunroof, HUD, Connected Car, Android Auto"
MG,Gloster,2023,Compact SUV,Petrol,Petrol,19,7,18,12.5,1250000,Mid Range,No,15.7 kmpl,15.7,"TPMS, Hill Hold, 360 Camera, Sunroof, AC, Cruise Control, Ventilated Seats, Voice Control, Android Auto"
BMW,3 Series,2019,Compact SUV,Petrol/CNG,Hybrid,14,7,18,12.5,1250000,Mid Range,No,29.7 kmpl,29.7,"ESC, ABS, EBD, AC, Leather Seats, Power Windows, Cruise Control, Sunroof, Connected Car, Android Auto, Wireless Charging"
Tata,Nexon,2018,Compact SUV,Electric,EV,21,8.4,23.4,15.9,1590000,Upper Mid,Yes,220 km range,220,"Airbags, ADAS, ABS, TPMS, Cruise Control, Sunroof, AC, Android Auto, Connected Car"
Toyota,Hilux,2022,Electric SUV,Petrol/CNG,Hybrid,9,12,25,18.5,1850000,Upper Mid,No,27.5 kmpl,27.5,"TPMS, ABS, ADAS, Leather Seats, Power Windows, Sunroof, Cruise Control, Connected Car"
Tata,Punch,2016,Sedan,Petrol,Petrol,20,6,15,10.5,1050000,Mid Range,No,16.7 kmpl,16.7,"EBD, TPMS, Touchscreen, Leather Seats, Ventilated Seats, HUD"
Honda,WR-V,2021,Sedan,Electric,EV,2,7.2,19.5,13.4,1335000,Mid Range,Yes,290 km range,290,"Hill Hold, 360 Camera, ABS, TPMS, Ventilated Seats, Cruise Control, Leather Seats, Touchscreen, Sunroof, Voice Control"
Mercedes,GLA,2018,Compact SUV,Petrol,Petrol,8,7,18,12.5,1250000,Mid Range,No,22.3 kmpl,22.3,"EBD, ESC, Airbags, ADAS, Sunroof, Cruise Control, Touchscreen, Leather Seats, AC, Apple CarPlay"
Toyota,Hilux,2023,Luxury,Diesel,Diesel,20,30,100,65.0,6500000,Luxury,No,23.3 kmpl,23.3,"TPMS, EBD, ADAS, Touchscreen, Sunroof, Leather Seats, Power Windows, HUD"
Jeep,Meridian,2022,SUV,Petrol,Petrol,15,10,30,20.0,2000000,Upper Mid,No,20.5 kmpl,20.5,"ABS, Hill Hold, TPMS, ESC, Ventilated Seats, Cruise Control, Power Windows, Touchscreen, Wireless Charging, Connected Car, Android Auto"
MG,Astor,2020,Hatchback,Petrol,Petrol,14,3.5,8.5,6.0,600000,Entry Level,No,24.0 kmpl,24,"Airbags, Hill Hold, Power Windows, Touchscreen, Ventilated Seats, Leather Seats, AC, HUD, Voice Control, Android Auto"
Jeep,Meridian,2022,Hatchback,Diesel,Diesel,13,3.5,8.5,6.0,600000,Entry Level,No,27.0 kmpl,27,"ESC, ABS, TPMS, Cruise Control, Ventilated Seats, Leather Seats, HUD"
Mercedes,GLA,2022,MPV,Petrol/CNG,Hybrid,25,8,20,14.0,1400000,Mid Range,No,21.1 kmpl,21.1,"Hill Hold, ABS, Airbags, TPMS, Touchscreen, Leather Seats, Sunroof, AC, Power Windows, HUD, Android Auto"
MG,Astor,2017,Electric Hatchback,Diesel,Diesel,19,6,12,9.0,900000,Mid Range,No,21.9 kmpl,21.9,"ABS, ADAS, Cruise Control, Power Windows, Sunroof, Leather Seats, Ventilated Seats, Wireless Charging, Voice Control"
Volkswagen,Taigun,2017,Sedan,Petrol,Petrol,6,6,15,10.5,1050000,Mid Range,No,21.1 kmpl,21.1,"Airbags, ESC, Power Windows, Sunroof, Leather Seats, Touchscreen, AC, Connected Car"
Citroen,C3,2021,Electric SUV,Diesel,Diesel,9,12,25,18.5,1850000,Upper Mid,No,22.9 kmpl,22.9,"Hill Hold, Airbags, ADAS, Sunroof, Cruise Control, Leather Seats, Touchscreen, Android Auto"
Nissan,Kicks,2019,Hatchback,Petrol,Petrol,17,3.5,8.5,6.0,600000,Entry Level,No,16.4 kmpl,16.4,"Airbags, ESC, AC, Cruise Control, Leather Seats, Apple CarPlay, HUD"
